Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS,Chrome 103.0.5060.134,,,2022-07-22 13:33:52,2022-07-22 13:33:56,4.207s,PASSED
,,,,,,,
Test Cases/TC,Chrome 103.0.5060.134,,,2022-07-22 13:33:52,2022-07-22 13:33:56,3.953s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-22 13:33:53,2022-07-22 13:33:55,2.582s,PASSED
"navigateToUrl(""https://google.com"")",Chrome 103.0.5060.134,,,2022-07-22 13:33:55,2022-07-22 13:33:56,1.054s,PASSED
