Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS,Chrome 103.0.5060.134,,,2022-07-22 14:13:09,2022-07-22 14:13:16,7.514s,PASSED
,,,,,,,
Test Cases/TC,Chrome 103.0.5060.134,,,2022-07-22 14:13:09,2022-07-22 14:13:13,3.919s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-22 14:13:09,2022-07-22 14:13:12,2.421s,PASSED
"navigateToUrl(""https://google.com"")",Chrome 103.0.5060.134,,,2022-07-22 14:13:12,2022-07-22 14:13:13,1.206s,PASSED
,,,,,,,
Test Cases/TC,Chrome 103.0.5060.134,,,2022-07-22 14:13:13,2022-07-22 14:13:16,3.344s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-22 14:13:13,2022-07-22 14:13:15,1.995s,PASSED
"navigateToUrl(""https://google.com"")",Chrome 103.0.5060.134,,,2022-07-22 14:13:15,2022-07-22 14:13:16,1.340s,PASSED
